,evaluation_timestep,eval_start_date,eval_end_date,eval_length,signal_length,holding_period,opt_entry_exit,pmwf,ur_1,ur_signal,uhr,ufmfgs,ctwof1,ctwof2,num_penu,penu_filter_thresh,profit,sharpe,av_pnl,av_pnl_holding,stdev_pnl,lb1_0,lb1_1,lb1_2,lb1_3,lb1_4,lb1_5,lb1_6,lb5_0,lb5_1,lb5_2,lb5_3,lb5_4,lb5_5,lb5_6
641,590,2024-02-01,2024-03-01,20,20,18,1,1,0,0,1,1,1,0,0.15,0.2,0.9725291052213874,-0.6923999192227155,-0.0270727229401128,-0.0243654506461015,0.0390998354975323,-0.07928980962677971,2.015025524892733,0.1975907054331569,0.2956198093578516,-0.41840082906562354,0.21483494229833658,0.046942246610956334,1.6057836917631443,0.7740698881804428,1.1937335946613838,-0.3001295853109322,-0.7096342693664043,0.07389794320262115,0.01494810352460952
642,610,2024-03-01,2024-04-01,20,20,18,1,1,0,0,1,1,1,0,0.15,0.2,0.9864426803141868,-0.4840238016736909,-0.0132678829374953,-0.0119410946437458,0.0274116332536061,1.8226601315888074,0.3599444800180071,0.3700231286819989,0.18736054267170277,0.4028828853815564,-0.11188897130756126,-0.9430358833318196,1.707475583359438,0.5347363502198689,0.762852012683566,0.474161267571833,-0.04967903555010473,0.021728221586229723,0.1907563024577296
643,630,2024-04-01,2024-04-29,20,20,16,1,1,0,0,1,1,1,0,0.15,0.2,0.9522542404421466,-1.9566206491119535,-0.0485527118483188,-0.038842169478655,0.0248145760244099,2.0253236092747273,0.2547605389017673,-0.43355810357187047,0.39165752365162554,0.031690170747781896,0.5643174922015125,0.004089241068224749,2.339782663344536,-0.30584136286829033,0.347471367074475,-0.5976899406707535,-0.09909238614854717,0.18326245265228366,-0.011864707464388138
644,400,2023-05-01,2023-05-30,20,20,20,0,1,0,1,0,1,1,0,0.15,0.2,0.9531403344611576,-0.3855537710353803,-0.0417813784424622,-0.0417813784424622,0.1083671891737979,2.252238151201439,-1.0479075235120614,0.058688038990340065,-0.6153438072218211,0.07341554874505198,0.5023310868961232,0.0018021509334543659,1.368326136480496,0.16230189287014768,-0.938993372412546,0.01788917633975175,0.36014239616880006,0.5280353959241395,-0.018587164017459443
645,422,2023-06-01,2023-06-30,20,20,20,0,1,0,1,0,1,1,0,0.15,0.2,1.032819159314173,0.4823330506485394,0.0348880250049152,0.0348880250049152,0.0723318150352856,0.36469530753661933,0.18993726333253896,0.7050859876685875,-0.6076271977428,-0.3561467837108831,0.3534388492980404,0.09250920322917876,-1.8091005282851376,2.117040256013407,0.08434634089897597,0.05701914899292868,-0.33540357904169105,0.3629381563264491,0.12866380966299476
646,443,2023-07-03,2023-08-01,20,20,5,0,1,0,1,0,1,1,0,0.15,0.2,1.0351028689111574,1.1897909267096816,0.0349572850157754,0.0087393212539438,0.0293810317687061,1.9243263566570337,0.1326263274667072,0.718457029342599,-0.4411604590596584,-0.3882429630432592,0.19085214408020582,0.016129127025890738,0.5605674820846583,0.9327303727859496,-0.8096636640623458,-0.09881992178664238,0.27825745260763507,0.3216534371862318,-0.0010196209689707918
647,463,2023-08-01,2023-08-29,20,20,20,0,1,0,1,0,1,1,0,0.15,0.2,0.968463628699028,-1.1985088947448683,-0.0316690353658007,-0.0316690353658007,0.0264236965655079,1.502715704515438,0.4877636353132508,0.0698470619724753,-0.18535660624458744,-0.055734473441410366,0.2767542254622724,-0.5445248995089571,1.483055262899297,0.9968423647312251,-0.13019510928979966,0.4277248207124706,-0.21154180626820746,0.43294671674233737,-0.003424383381187227
648,486,2023-09-01,2023-10-02,20,20,20,0,1,0,1,0,1,1,0,0.15,0.2,0.9597012459884964,-1.8611690163043384,-0.0408502658816571,-0.0408502658816571,0.0219487136975728,1.4521886197349343,-1.8215348443727817,0.37076420388437753,-0.2529329739669563,0.5704209529012367,0.4934731738055321,-0.2592896041515971,-1.1728836683136612,-1.004175900252226,0.20042693070388332,-0.7334022302966972,0.7207281479408016,0.4126458131462143,-0.19893598095893658
649,506,2023-10-02,2023-10-30,20,20,19,0,1,0,1,0,1,1,0,0.15,0.2,0.9957146358594604,-0.0576664252767696,-0.002979094341105,-0.0028301396240498,0.0516608117601694,-2.836377861560491,-0.362795405253067,0.5901674047744742,-0.4518673729719669,0.0961853693721996,0.07042485521049784,-0.28509770950553404,-3.241560481188878,0.8568417264161501,-0.2461114772846267,0.38608652765472234,0.24198841462007337,0.162694974326149,-0.31577640790982264
650,528,2023-11-01,2023-11-30,20,20,17,0,1,0,1,0,1,1,0,0.15,0.2,1.0053588106611362,0.1728284696031332,0.0059336182588059,0.005043575519985,0.0343324122028701,-1.6403800964782487,-1.4567409150597586,-0.09663191379161444,0.30139464746806455,0.9290290800943638,0.14535690223314465,0.7165206471628013,-2.9334782483980226,-0.22736239880369893,0.21979208853249513,-0.7194734428855907,0.3573282510828145,-0.10374418127718968,-0.3330949611485333
651,549,2023-12-01,2024-01-02,20,20,7,0,1,0,1,0,1,1,0,0.15,0.2,1.0264522047491398,1.8946827773456631,0.0262207213323446,0.0091772524663206,0.013839108924122,2.0369956338701334,0.6575941389545321,-0.7862351988314115,0.07448665002985495,0.25848267462897456,0.25842977739685896,-0.08764665006837263,2.2871777351697187,0.37764753746179175,-0.42871661622123974,-0.4627700390249247,0.3044474367610124,0.018697257339101395,-0.6538210471994524
652,569,2024-01-02,2024-01-31,20,20,20,0,1,0,1,0,1,1,0,0.15,0.2,0.8802992444773904,-1.439743998749489,-0.123299713777217,-0.123299713777217,0.0856400262020962,1.6851806996048107,0.4560853329209476,0.21772896532867864,-0.8927754726767683,-0.03692309592514815,-0.11220529478077564,-0.08329976663146359,1.2862499055542698,1.7983627463168204,0.12257264437318607,0.44620216196462975,-0.4188082302704612,0.19039653071549573,-0.027131223507349162
653,590,2024-02-01,2024-03-01,20,20,20,0,1,0,1,0,1,1,0,0.15,0.2,0.9765316244036748,-1.2030613967297354,-0.0235425373830976,-0.0235425373830976,0.0195688577882167,-0.07928980962677971,2.015025524892733,0.1975907054331569,0.2956198093578516,-0.41840082906562354,0.21483494229833658,0.046942246610956334,1.6057836917631443,0.7740698881804428,1.1937335946613838,-0.3001295853109322,-0.7096342693664043,0.07389794320262115,0.01494810352460952
654,610,2024-03-01,2024-04-01,20,20,3,0,1,0,1,0,1,1,0,0.15,0.2,1.024347772949437,1.734222173508053,0.0241670215617754,0.0036250532342663,0.0139353664893405,1.8226601315888074,0.3599444800180071,0.3700231286819989,0.18736054267170277,0.4028828853815564,-0.11188897130756126,-0.9430358833318196,1.707475583359438,0.5347363502198689,0.762852012683566,0.474161267571833,-0.04967903555010473,0.021728221586229723,0.1907563024577296
655,630,2024-04-01,2024-04-29,20,20,20,0,1,0,1,0,1,1,0,0.15,0.2,1.0097949184735473,0.2450842838347421,0.0107036883507962,0.0107036883507962,0.0436734995133905,2.0253236092747273,0.2547605389017673,-0.43355810357187047,0.39165752365162554,0.031690170747781896,0.5643174922015125,0.004089241068224749,2.339782663344536,-0.30584136286829033,0.347471367074475,-0.5976899406707535,-0.09909238614854717,0.18326245265228366,-0.011864707464388138
656,400,2023-05-01,2023-05-30,20,20,20,1,1,0,1,0,1,1,0,0.15,0.2,0.9592880700563676,-0.5652231765176803,-0.0390715301170555,-0.0390715301170555,0.0691258457548996,2.252238151201439,-1.0479075235120614,0.058688038990340065,-0.6153438072218211,0.07341554874505198,0.5023310868961232,0.0018021509334543659,1.368326136480496,0.16230189287014768,-0.938993372412546,0.01788917633975175,0.36014239616880006,0.5280353959241395,-0.018587164017459443
657,422,2023-06-01,2023-06-30,20,20,19,1,1,0,1,0,1,1,0,0.15,0.2,1.0224588541328694,0.3395434295699318,0.0248545125317187,0.0236117869051328,0.0731998041110666,0.36469530753661933,0.18993726333253896,0.7050859876685875,-0.6076271977428,-0.3561467837108831,0.3534388492980404,0.09250920322917876,-1.8091005282851376,2.117040256013407,0.08434634089897597,0.05701914899292868,-0.33540357904169105,0.3629381563264491,0.12866380966299476
658,443,2023-07-03,2023-08-01,20,20,20,1,1,0,1,0,1,1,0,0.15,0.2,0.9900287815041784,-0.3190193997416364,-0.0095689017738553,-0.0095689017738553,0.0299947331779975,1.9243263566570337,0.1326263274667072,0.718457029342599,-0.4411604590596584,-0.3882429630432592,0.19085214408020582,0.016129127025890738,0.5605674820846583,0.9327303727859496,-0.8096636640623458,-0.09881992178664238,0.27825745260763507,0.3216534371862318,-0.0010196209689707918
659,463,2023-08-01,2023-08-29,20,20,20,1,1,0,1,0,1,1,0,0.15,0.2,0.9667365621706466,-1.1934875395563305,-0.0334082298047715,-0.0334082298047715,0.0279921060735923,1.502715704515438,0.4877636353132508,0.0698470619724753,-0.18535660624458744,-0.055734473441410366,0.2767542254622724,-0.5445248995089571,1.483055262899297,0.9968423647312251,-0.13019510928979966,0.4277248207124706,-0.21154180626820746,0.43294671674233737,-0.003424383381187227
660,486,2023-09-01,2023-10-02,20,20,20,1,1,0,1,0,1,1,0,0.15,0.2,0.968510826222678,-1.8660051346190545,-0.0318243606791251,-0.0318243606791251,0.0170548087401818,1.4521886197349343,-1.8215348443727817,0.37076420388437753,-0.2529329739669563,0.5704209529012367,0.4934731738055321,-0.2592896041515971,-1.1728836683136612,-1.004175900252226,0.20042693070388332,-0.7334022302966972,0.7207281479408016,0.4126458131462143,-0.19893598095893658
661,506,2023-10-02,2023-10-30,20,20,20,1,1,0,1,0,1,1,0,0.15,0.2,1.0468450980249222,1.149072835790558,0.0466496916118633,0.0466496916118633,0.0405976802852262,-2.836377861560491,-0.362795405253067,0.5901674047744742,-0.4518673729719669,0.0961853693721996,0.07042485521049784,-0.28509770950553404,-3.241560481188878,0.8568417264161501,-0.2461114772846267,0.38608652765472234,0.24198841462007337,0.162694974326149,-0.31577640790982264
662,528,2023-11-01,2023-11-30,20,20,20,1,1,0,1,0,1,1,0,0.15,0.2,1.0564216263115442,1.4854343004300663,0.0556617612152477,0.0556617612152477,0.0374717085764967,-1.6403800964782487,-1.4567409150597586,-0.09663191379161444,0.30139464746806455,0.9290290800943638,0.14535690223314465,0.7165206471628013,-2.9334782483980226,-0.22736239880369893,0.21979208853249513,-0.7194734428855907,0.3573282510828145,-0.10374418127718968,-0.3330949611485333
663,549,2023-12-01,2024-01-02,20,20,20,1,1,0,1,0,1,1,0,0.15,0.2,0.9686694159826418,-1.3349128212814807,-0.0315262434265775,-0.0315262434265775,0.0236167058432424,2.0369956338701334,0.6575941389545321,-0.7862351988314115,0.07448665002985495,0.25848267462897456,0.25842977739685896,-0.08764665006837263,2.2871777351697187,0.37764753746179175,-0.42871661622123974,-0.4627700390249247,0.3044474367610124,0.018697257339101395,-0.6538210471994524
664,569,2024-01-02,2024-01-31,20,20,20,1,1,0,1,0,1,1,0,0.15,0.2,0.9241060187616345,-1.3882076283682998,-0.0772053528329883,-0.0772053528329883,0.0556151336840985,1.6851806996048107,0.4560853329209476,0.21772896532867864,-0.8927754726767683,-0.03692309592514815,-0.11220529478077564,-0.08329976663146359,1.2862499055542698,1.7983627463168204,0.12257264437318607,0.44620216196462975,-0.4188082302704612,0.19039653071549573,-0.027131223507349162
665,590,2024-02-01,2024-03-01,20,20,20,1,1,0,1,0,1,1,0,0.15,0.2,0.9756461660476397,-1.2988046916809,-0.0244628470557485,-0.0244628470557485,0.0188348927382522,-0.07928980962677971,2.015025524892733,0.1975907054331569,0.2956198093578516,-0.41840082906562354,0.21483494229833658,0.046942246610956334,1.6057836917631443,0.7740698881804428,1.1937335946613838,-0.3001295853109322,-0.7096342693664043,0.07389794320262115,0.01494810352460952
666,610,2024-03-01,2024-04-01,20,20,14,1,1,0,1,0,1,1,0,0.15,0.2,0.9984893784183432,-0.0385609777724857,-0.0011033160505196,-0.0007723212353637,0.0286122425896281,1.8226601315888074,0.3599444800180071,0.3700231286819989,0.18736054267170277,0.4028828853815564,-0.11188897130756126,-0.9430358833318196,1.707475583359438,0.5347363502198689,0.762852012683566,0.474161267571833,-0.04967903555010473,0.021728221586229723,0.1907563024577296
667,630,2024-04-01,2024-04-29,20,20,20,1,1,0,1,0,1,1,0,0.15,0.2,1.025323800018327,0.669038854950098,0.0257651820648944,0.0257651820648944,0.0385107410044462,2.0253236092747273,0.2547605389017673,-0.43355810357187047,0.39165752365162554,0.031690170747781896,0.5643174922015125,0.004089241068224749,2.339782663344536,-0.30584136286829033,0.347471367074475,-0.5976899406707535,-0.09909238614854717,0.18326245265228366,-0.011864707464388138
668,400,2023-05-01,2023-05-30,20,20,8,0,1,0,1,1,1,1,0,0.15,0.2,1.1090974773778348,2.1399997956977743,0.1049912471075253,0.0419964988430101,0.0490613351078809,2.252238151201439,-1.0479075235120614,0.058688038990340065,-0.6153438072218211,0.07341554874505198,0.5023310868961232,0.0018021509334543659,1.368326136480496,0.16230189287014768,-0.938993372412546,0.01788917633975175,0.36014239616880006,0.5280353959241395,-0.018587164017459443
669,422,2023-06-01,2023-06-30,20,20,20,0,1,0,1,1,1,1,0,0.15,0.2,0.9062809464445756,-2.5244204908327355,-0.0974158068611728,-0.0974158068611728,0.0385893741612904,0.36469530753661933,0.18993726333253896,0.7050859876685875,-0.6076271977428,-0.3561467837108831,0.3534388492980404,0.09250920322917876,-1.8091005282851376,2.117040256013407,0.08434634089897597,0.05701914899292868,-0.33540357904169105,0.3629381563264491,0.12866380966299476
670,443,2023-07-03,2023-08-01,20,20,20,0,1,0,1,1,1,1,0,0.15,0.2,0.9770078996068876,-0.4453550698643861,-0.022011810713047,-0.022011810713047,0.0494253062387946,1.9243263566570337,0.1326263274667072,0.718457029342599,-0.4411604590596584,-0.3882429630432592,0.19085214408020582,0.016129127025890738,0.5605674820846583,0.9327303727859496,-0.8096636640623458,-0.09881992178664238,0.27825745260763507,0.3216534371862318,-0.0010196209689707918
671,463,2023-08-01,2023-08-29,20,20,20,0,1,0,1,1,1,1,0,0.15,0.2,0.9812893511355404,-0.4961020194458351,-0.018205092818666,-0.018205092818666,0.0366962683179597,1.502715704515438,0.4877636353132508,0.0698470619724753,-0.18535660624458744,-0.055734473441410366,0.2767542254622724,-0.5445248995089571,1.483055262899297,0.9968423647312251,-0.13019510928979966,0.4277248207124706,-0.21154180626820746,0.43294671674233737,-0.003424383381187227
672,486,2023-09-01,2023-10-02,20,20,20,0,1,0,1,1,1,1,0,0.15,0.2,0.949849924720128,-2.294167298001412,-0.0511352451254732,-0.0511352451254732,0.0222892398344358,1.4521886197349343,-1.8215348443727817,0.37076420388437753,-0.2529329739669563,0.5704209529012367,0.4934731738055321,-0.2592896041515971,-1.1728836683136612,-1.004175900252226,0.20042693070388332,-0.7334022302966972,0.7207281479408016,0.4126458131462143,-0.19893598095893658
673,506,2023-10-02,2023-10-30,20,20,20,0,1,0,1,1,1,1,0,0.15,0.2,0.9751921260828144,-0.7927991846761729,-0.0246228266490691,-0.0246228266490691,0.0310580877541221,-2.836377861560491,-0.362795405253067,0.5901674047744742,-0.4518673729719669,0.0961853693721996,0.07042485521049784,-0.28509770950553404,-3.241560481188878,0.8568417264161501,-0.2461114772846267,0.38608652765472234,0.24198841462007337,0.162694974326149,-0.31577640790982264
674,528,2023-11-01,2023-11-30,20,20,20,0,1,0,1,1,1,1,0,0.15,0.2,1.0327401795713476,0.7508016806782487,0.0332098059367813,0.0332098059367813,0.0442324608367695,-1.6403800964782487,-1.4567409150597586,-0.09663191379161444,0.30139464746806455,0.9290290800943638,0.14535690223314465,0.7165206471628013,-2.9334782483980226,-0.22736239880369893,0.21979208853249513,-0.7194734428855907,0.3573282510828145,-0.10374418127718968,-0.3330949611485333
675,549,2023-12-01,2024-01-02,20,20,18,0,1,0,1,1,1,1,0,0.15,0.2,0.930467505023834,-1.2708201132904549,-0.0703870605924065,-0.0633483545331658,0.0553871156556986,2.0369956338701334,0.6575941389545321,-0.7862351988314115,0.07448665002985495,0.25848267462897456,0.25842977739685896,-0.08764665006837263,2.2871777351697187,0.37764753746179175,-0.42871661622123974,-0.4627700390249247,0.3044474367610124,0.018697257339101395,-0.6538210471994524
676,569,2024-01-02,2024-01-31,20,20,15,0,1,0,1,1,1,1,0,0.15,0.2,1.0074059080134006,0.2451965719015471,0.0078980777709476,0.0059235583282107,0.0322112079695754,1.6851806996048107,0.4560853329209476,0.21772896532867864,-0.8927754726767683,-0.03692309592514815,-0.11220529478077564,-0.08329976663146359,1.2862499055542698,1.7983627463168204,0.12257264437318607,0.44620216196462975,-0.4188082302704612,0.19039653071549573,-0.027131223507349162
677,590,2024-02-01,2024-03-01,20,20,20,0,1,0,1,1,1,1,0,0.15,0.2,0.948985180266321,-1.2878881152552537,-0.0514891927862968,-0.0514891927862968,0.0399795542612736,-0.07928980962677971,2.015025524892733,0.1975907054331569,0.2956198093578516,-0.41840082906562354,0.21483494229833658,0.046942246610956334,1.6057836917631443,0.7740698881804428,1.1937335946613838,-0.3001295853109322,-0.7096342693664043,0.07389794320262115,0.01494810352460952
678,610,2024-03-01,2024-04-01,20,20,20,0,1,0,1,1,1,1,0,0.15,0.2,1.0342759279740292,1.8038837373684944,0.0339065466174625,0.0339065466174625,0.0187964145998263,1.8226601315888074,0.3599444800180071,0.3700231286819989,0.18736054267170277,0.4028828853815564,-0.11188897130756126,-0.9430358833318196,1.707475583359438,0.5347363502198689,0.762852012683566,0.474161267571833,-0.04967903555010473,0.021728221586229723,0.1907563024577296
679,630,2024-04-01,2024-04-29,20,20,7,0,1,0,1,1,1,1,0,0.15,0.2,0.9799605194264585,-0.5273478812635005,-0.0195445558941008,-0.0068405945629353,0.0370619786075048,2.0253236092747273,0.2547605389017673,-0.43355810357187047,0.39165752365162554,0.031690170747781896,0.5643174922015125,0.004089241068224749,2.339782663344536,-0.30584136286829033,0.347471367074475,-0.5976899406707535,-0.09909238614854717,0.18326245265228366,-0.011864707464388138
680,400,2023-05-01,2023-05-30,20,20,20,1,1,0,1,1,1,1,0,0.15,0.2,0.9719535759465396,-0.8128262065926023,-0.0278395801016444,-0.0278395801016444,0.0342503475845703,2.252238151201439,-1.0479075235120614,0.058688038990340065,-0.6153438072218211,0.07341554874505198,0.5023310868961232,0.0018021509334543659,1.368326136480496,0.16230189287014768,-0.938993372412546,0.01788917633975175,0.36014239616880006,0.5280353959241395,-0.018587164017459443
681,422,2023-06-01,2023-06-30,20,20,20,1,1,0,1,1,1,1,0,0.15,0.2,0.8996663531071364,-2.511478357567908,-0.1045791900926458,-0.1045791900926458,0.0416404902624442,0.36469530753661933,0.18993726333253896,0.7050859876685875,-0.6076271977428,-0.3561467837108831,0.3534388492980404,0.09250920322917876,-1.8091005282851376,2.117040256013407,0.08434634089897597,0.05701914899292868,-0.33540357904169105,0.3629381563264491,0.12866380966299476
682,443,2023-07-03,2023-08-01,20,20,20,1,1,0,1,1,1,1,0,0.15,0.2,1.0412363783334193,1.356895308739593,0.0409037249334926,0.0409037249334926,0.0301450853798644,1.9243263566570337,0.1326263274667072,0.718457029342599,-0.4411604590596584,-0.3882429630432592,0.19085214408020582,0.016129127025890738,0.5605674820846583,0.9327303727859496,-0.8096636640623458,-0.09881992178664238,0.27825745260763507,0.3216534371862318,-0.0010196209689707918
683,463,2023-08-01,2023-08-29,20,20,20,1,1,0,1,1,1,1,0,0.15,0.2,0.9941425195234256,-0.1668150833791514,-0.0053580948047984,-0.0053580948047984,0.0321199659902464,1.502715704515438,0.4877636353132508,0.0698470619724753,-0.18535660624458744,-0.055734473441410366,0.2767542254622724,-0.5445248995089571,1.483055262899297,0.9968423647312251,-0.13019510928979966,0.4277248207124706,-0.21154180626820746,0.43294671674233737,-0.003424383381187227
684,486,2023-09-01,2023-10-02,20,20,20,1,1,0,1,1,1,1,0,0.15,0.2,0.9712421801919308,-1.128780167647369,-0.028830836523145,-0.028830836523145,0.0255415867052616,1.4521886197349343,-1.8215348443727817,0.37076420388437753,-0.2529329739669563,0.5704209529012367,0.4934731738055321,-0.2592896041515971,-1.1728836683136612,-1.004175900252226,0.20042693070388332,-0.7334022302966972,0.7207281479408016,0.4126458131462143,-0.19893598095893658
685,506,2023-10-02,2023-10-30,20,20,20,1,1,0,1,1,1,1,0,0.15,0.2,0.991548446847585,-0.250933789392008,-0.007980039719564,-0.007980039719564,0.0318013757290281,-2.836377861560491,-0.362795405253067,0.5901674047744742,-0.4518673729719669,0.0961853693721996,0.07042485521049784,-0.28509770950553404,-3.241560481188878,0.8568417264161501,-0.2461114772846267,0.38608652765472234,0.24198841462007337,0.162694974326149,-0.31577640790982264
686,528,2023-11-01,2023-11-30,20,20,20,1,1,0,1,1,1,1,0,0.15,0.2,1.074301463377603,2.7389991924091928,0.0721430693425644,0.0721430693425644,0.0263392079641718,-1.6403800964782487,-1.4567409150597586,-0.09663191379161444,0.30139464746806455,0.9290290800943638,0.14535690223314465,0.7165206471628013,-2.9334782483980226,-0.22736239880369893,0.21979208853249513,-0.7194734428855907,0.3573282510828145,-0.10374418127718968,-0.3330949611485333
687,549,2023-12-01,2024-01-02,20,20,20,1,1,0,1,1,1,1,0,0.15,0.2,0.9805584718739604,-0.5590387597920474,-0.0190424295672388,-0.0190424295672388,0.0340628073343649,2.0369956338701334,0.6575941389545321,-0.7862351988314115,0.07448665002985495,0.25848267462897456,0.25842977739685896,-0.08764665006837263,2.2871777351697187,0.37764753746179175,-0.42871661622123974,-0.4627700390249247,0.3044474367610124,0.018697257339101395,-0.6538210471994524
688,569,2024-01-02,2024-01-31,20,20,17,1,1,0,1,1,1,1,0,0.15,0.2,1.0128714085912085,0.4920439059567669,0.0131496577771206,0.0111772091105525,0.0267245618082627,1.6851806996048107,0.4560853329209476,0.21772896532867864,-0.8927754726767683,-0.03692309592514815,-0.11220529478077564,-0.08329976663146359,1.2862499055542698,1.7983627463168204,0.12257264437318607,0.44620216196462975,-0.4188082302704612,0.19039653071549573,-0.027131223507349162
689,590,2024-02-01,2024-03-01,20,20,20,1,1,0,1,1,1,1,0,0.15,0.2,0.9693729853602296,-1.1132282154221096,-0.0307002781766071,-0.0307002781766071,0.0275777039705792,-0.07928980962677971,2.015025524892733,0.1975907054331569,0.2956198093578516,-0.41840082906562354,0.21483494229833658,0.046942246610956334,1.6057836917631443,0.7740698881804428,1.1937335946613838,-0.3001295853109322,-0.7096342693664043,0.07389794320262115,0.01494810352460952
690,610,2024-03-01,2024-04-01,20,20,20,1,1,0,1,1,1,1,0,0.15,0.2,0.9637748538817784,-0.8220691962352576,-0.0359092429611661,-0.0359092429611661,0.0436815332889443,1.8226601315888074,0.3599444800180071,0.3700231286819989,0.18736054267170277,0.4028828853815564,-0.11188897130756126,-0.9430358833318196,1.707475583359438,0.5347363502198689,0.762852012683566,0.474161267571833,-0.04967903555010473,0.021728221586229723,0.1907563024577296
691,630,2024-04-01,2024-04-29,20,20,19,1,1,0,1,1,1,1,0,0.15,0.2,0.9920166987905528,-0.1494911352269611,-0.0069378031587183,-0.0065909130007824,0.0464094619937512,2.0253236092747273,0.2547605389017673,-0.43355810357187047,0.39165752365162554,0.031690170747781896,0.5643174922015125,0.004089241068224749,2.339782663344536,-0.30584136286829033,0.347471367074475,-0.5976899406707535,-0.09909238614854717,0.18326245265228366,-0.011864707464388138
692,400,2023-05-01,2023-05-30,20,20,15,0,1,1,0,0,1,1,0,0.15,0.2,1.003495399847465,0.1014802888642598,0.0044498192170957,0.0033373644128218,0.0438490988436962,2.252238151201439,-1.0479075235120614,0.058688038990340065,-0.6153438072218211,0.07341554874505198,0.5023310868961232,0.0018021509334543659,1.368326136480496,0.16230189287014768,-0.938993372412546,0.01788917633975175,0.36014239616880006,0.5280353959241395,-0.018587164017459443
693,422,2023-06-01,2023-06-30,20,20,18,0,1,1,0,0,1,1,0,0.15,0.2,0.908946984454134,-1.6200696607046663,-0.0935568993895085,-0.0842012094505576,0.0577486892439025,0.36469530753661933,0.18993726333253896,0.7050859876685875,-0.6076271977428,-0.3561467837108831,0.3534388492980404,0.09250920322917876,-1.8091005282851376,2.117040256013407,0.08434634089897597,0.05701914899292868,-0.33540357904169105,0.3629381563264491,0.12866380966299476
694,443,2023-07-03,2023-08-01,20,20,16,0,1,1,0,0,1,1,0,0.15,0.2,1.008052114313404,0.2015782709510781,0.0090379586094422,0.0072303668875538,0.0448359764512302,1.9243263566570337,0.1326263274667072,0.718457029342599,-0.4411604590596584,-0.3882429630432592,0.19085214408020582,0.016129127025890738,0.5605674820846583,0.9327303727859496,-0.8096636640623458,-0.09881992178664238,0.27825745260763507,0.3216534371862318,-0.0010196209689707918
695,463,2023-08-01,2023-08-29,20,20,10,0,1,1,0,0,1,1,0,0.15,0.2,1.087961455102823,0.9543418265371982,0.0887406287950626,0.0443703143975313,0.092986209267444,1.502715704515438,0.4877636353132508,0.0698470619724753,-0.18535660624458744,-0.055734473441410366,0.2767542254622724,-0.5445248995089571,1.483055262899297,0.9968423647312251,-0.13019510928979966,0.4277248207124706,-0.21154180626820746,0.43294671674233737,-0.003424383381187227
696,486,2023-09-01,2023-10-02,20,20,3,0,1,1,0,0,1,1,0,0.15,0.2,1.0191664453170877,1.428993414109455,0.0190826917076956,0.0028624037561543,0.0133539395768229,1.4521886197349343,-1.8215348443727817,0.37076420388437753,-0.2529329739669563,0.5704209529012367,0.4934731738055321,-0.2592896041515971,-1.1728836683136612,-1.004175900252226,0.20042693070388332,-0.7334022302966972,0.7207281479408016,0.4126458131462143,-0.19893598095893658
697,506,2023-10-02,2023-10-30,20,20,15,0,1,1,0,0,1,1,0,0.15,0.2,0.9959099779483968,-0.0781339754989958,-0.0032366926718439,-0.0024275195038829,0.041424907041694,-2.836377861560491,-0.362795405253067,0.5901674047744742,-0.4518673729719669,0.0961853693721996,0.07042485521049784,-0.28509770950553404,-3.241560481188878,0.8568417264161501,-0.2461114772846267,0.38608652765472234,0.24198841462007337,0.162694974326149,-0.31577640790982264
698,528,2023-11-01,2023-11-30,20,20,17,0,1,1,0,0,1,1,0,0.15,0.2,0.8716690451217116,-2.13732876408406,-0.1348344669578788,-0.1146092969141969,0.0630855061811987,-1.6403800964782487,-1.4567409150597586,-0.09663191379161444,0.30139464746806455,0.9290290800943638,0.14535690223314465,0.7165206471628013,-2.9334782483980226,-0.22736239880369893,0.21979208853249513,-0.7194734428855907,0.3573282510828145,-0.10374418127718968,-0.3330949611485333
699,549,2023-12-01,2024-01-02,20,20,9,0,1,1,0,0,1,1,0,0.15,0.2,1.0072976227517434,0.3737509863372694,0.0074712665688822,0.003362069955997,0.0199899581325525,2.0369956338701334,0.6575941389545321,-0.7862351988314115,0.07448665002985495,0.25848267462897456,0.25842977739685896,-0.08764665006837263,2.2871777351697187,0.37764753746179175,-0.42871661622123974,-0.4627700390249247,0.3044474367610124,0.018697257339101395,-0.6538210471994524
700,569,2024-01-02,2024-01-31,20,20,12,0,1,1,0,0,1,1,0,0.15,0.2,0.9325124016398754,-1.3758293528362966,-0.0684875787571966,-0.0410925472543179,0.0497791231274491,1.6851806996048107,0.4560853329209476,0.21772896532867864,-0.8927754726767683,-0.03692309592514815,-0.11220529478077564,-0.08329976663146359,1.2862499055542698,1.7983627463168204,0.12257264437318607,0.44620216196462975,-0.4188082302704612,0.19039653071549573,-0.027131223507349162
701,590,2024-02-01,2024-03-01,20,20,17,0,1,1,0,0,1,1,0,0.15,0.2,1.0125941468033317,0.5960468794063489,0.0127480222465093,0.0108358189095329,0.0213876167914948,-0.07928980962677971,2.015025524892733,0.1975907054331569,0.2956198093578516,-0.41840082906562354,0.21483494229833658,0.046942246610956334,1.6057836917631443,0.7740698881804428,1.1937335946613838,-0.3001295853109322,-0.7096342693664043,0.07389794320262115,0.01494810352460952
